1
10000 20000
2 7028 2100
3 3321 7288
2 3536 3824
3 4973 760
1 4054 50
1 3043 50
2 8566 4414
3 1631 4518
2 6038 6107
3 9065 6637
2 3908 3664
3 6128 6984
2 9821 6872
1 1296 71
1 2178 76
3 9313 296
3 9330 8861
3 6987 6844
2 1383 2881
2 3791 8298
2 5012 8557
2 1130 1643
1 8515 0
3 6196 6670
3 2289 5264
1 9076 84
1 7417 96
3 4640 3280
1 166 72
1 3027 21
3 7078 1756
1 8858 13
3 8970 7238
3 1949 3433
2 4657 5722
3 6676 4658
1 3850 76
1 614 16
3 7838 3670
3 402 2191
3 7976 5620
1 4255 33
3 485 9054
3 9513 7355
3 5210 2011
1 7457 21
1 4467 4
3 8129 1183
1 9753 84
3 8366 5773
2 9657 101
3 2702 6686
1 6150 31
3 8151 6682
3 1103 8243
1 9613 74
1 978 56
3 7944 2801
2 6228 7485
1 5680 80
3 5028 1859
1 3601 93
1 9489 44
3 8002 7694
1 9607 11
2 6985 4923
2 5695 731
2 171 8674
3 5829 1253
2 6858 5785
3 12 812
2 6914 4657
3 3205 4702
3 314 9055
2 456 2366
1 9505 39
2 4341 1396
3 4513 7918
1 5688 37
2 648 6956
3 6011 6967
3 6881 233
3 8662 3437
2 9986 102
2 5355 557
1 5049 19
1 3153 10
2 7480 953
1 9922 73
2 7472 1790
2 5702 7800
2 7447 4680
3 7497 3341
3 8599 9678
3 8756 5033
3 7630 904
2 8557 2215
2 880 6046
3 7473 1072
1 5328 10
3 1456 597
2 8419 8043
3 5615 1891
1 8464 98
2 9684 5597
1 1045 77
2 3420 8134
3 9602 5366
2 6737 2838
2 8661 7000
3 8727 4807
3 2944 9577
3 1840 5191
3 429 4141
1 946 47
2 4698 206
2 5252 3626
3 8020 3227
1 7071 85
1 6942 73
1 7704 4
3 8632 2997
2 1106 1188
2 5470 1617
2 323 3016
3 7124 7713
1 6121 53
3 7069 7336
1 5238 49
3 1419 2647
3 188 9551
2 114 4535
3 9617 5640
2 4311 1109
2 5849 7783
2 7563 1258
1 1287 33
1 9955 82
2 1910 4180
1 2081 98
3 5168 2138
3 4337 2251
2 2855 1868
2 2560 2530
2 233 4730
2 7273 2292
1 540 24
1 1727 93
2 202 6820
1 1101 29
3 4809 8038
3 4338 2374
2 8401 1580
2 4455 491
3 7969 723
2 5617 4347
1 4803 21
2 889 8817
3 1786 9018
1 1599 14
1 413 41
3 5758 9344
3 9877 4096
1 3895 61
3 729 9222
3 324 1190
3 8563 5711
3 1278 6599
3 8903 4737
1 9337 99
1 2688 14
3 8719 6654
1 837 96
3 8454 8744
2 953 5824
1 1546 26
2 8096 1061
1 1926 38
3 199 7593
2 7379 3644
3 8406 7011
2 792 5729
3 5225 4877
2 7401 9682
3 7183 635
2 6187 1161
3 6380 5608
3 2283 6699
1 7157 36
1 648 78
3 8972 5385
3 7760 2528
2 3202 7752
3 1526 5152
3 1296 8687
1 9678 37
2 8630 1252
2 4134 9886
3 1976 1023
1 7345 61
3 9192 3776
3 7983 1536
1 9796 2
1 8881 51
1 8830 81
1 375 97
3 9674 5780
1 7983 61
3 148 8241
1 5992 81
2 795 7545
2 4991 5528
2 1715 4382
3 6189 2633
3 8519 6314
3 3183 2411
3 9071 8437
3 6210 9998
1 2449 34
2 7633 8479
2 6836 5625
3 9815 6968
1 1811 27
2 6282 7574
2 850 6093
3 2030 9275
1 7691 60
2 822 907
3 7548 493
3 8866 4478
3 5834 1313
2 6698 1127
3 3089 1807
1 5003 60
3 3618 5289
2 9689 3671
2 4522 383
3 4143 7556
3 113 1456
2 2581 321
3 3527 2506
2 6449 5555
2 2691 8643
3 7613 8856
3 6461 2473
3 5049 8513
1 1864 15
1 7256 26
2 7049 9993
1 5455 11
3 1203 2451
1 3424 6
3 6290 7941
2 730 5554
3 3258 2014
3 3779 3415
2 1617 9030
3 2542 9908
2 4670 6957
1 5094 4
2 4860 8222
3 3973 4581
3 8641 7222
1 1583 50
3 468 7561
2 1457 1339
3 7311 9307
3 2551 1848
2 7670 2869
3 9133 7473
2 3168 8685
2 6005 2657
3 4092 7649
1 8730 19
3 8053 66
1 4050 99
3 4064 1537
3 9158 4087
2 4159 8108
1 5831 67
1 220 95
2 7697 9115
3 2179 3207
2 3881 9678
2 9886 7731
1 636 50
1 7483 5
3 1620 5302
2 381 9460
2 8362 8279
1 2845 15
2 4306 123
3 3805 8653
1 6446 51
1 5679 96
1 4534 11
3 4601 6927
2 3527 4898
1 3525 90
2 6714 9991
2 7777 159
3 8303 4464
3 1591 4620
2 4437 5571
3 3312 9620
3 9918 6831
1 3783 3
2 3435 1310
3 9920 552
3 5864 7265
2 6438 1394
2 5790 9696
2 5264 1286
3 3390 2074
1 9503 48
1 398 28
2 1478 258
2 2757 3692
2 2581 9963
1 2659 85
3 1830 4968
3 9783 757
1 8284 99
3 5589 9410
3 900 9810
1 8070 29
3 7590 7468
3 9838 225
1 870 93
3 7502 9543
3 5226 7724
1 3494 94
2 9507 6058
3 2308 7998
3 7182 8897
3 144 4726
3 4760 8667
3 9633 8504
1 6131 49
2 5781 5751
3 2837 7328
3 1213 8022
1 2039 44
2 5497 6187
2 6410 9720
3 7133 9863
2 3846 4623
3 4379 607
2 5135 1508
1 4101 99
1 4074 58
3 3441 4041
2 7181 4385
1 1705 28
2 7475 2642
1 6736 67
1 6196 86
2 124 4350
3 7764 5837
1 5756 53
3 1645 3499
3 3316 6939
3 9359 471
2 9282 3800
3 1742 7626
3 274 4493
1 6937 67
1 165 35
3 8010 9718
2 5844 9723
1 708 65
2 2563 1034
2 8201 393
3 4574 6026
1 4241 79
2 6075 4392
1 8730 47
2 2440 7446
2 4486 1808
1 6119 15
1 3715 37
3 8805 1179
3 3415 5731
1 2853 43
2 1023 3835
3 7528 6261
1 5847 76
1 5553 3
3 2485 6985
3 6983 9353
1 8529 54
2 9494 8346
2 5170 1761
1 4375 89
3 6035 1278
1 1152 97
3 1905 33
3 8271 7737
3 8434 6573
3 4052 3556
1 2392 71
1 8245 7
1 2677 73
3 9170 6065
3 7322 8451
1 8836 59
2 258 5305
3 4916 3575
1 7808 72
1 3652 66
2 6060 2435
3 5447 694
1 1633 26
1 4583 70
3 2418 1210
2 9794 3221
3 2327 9831
3 1245 4746
2 602 3171
1 5875 79
1 9208 64
2 260 3594
3 4161 6772
1 3927 36
2 1330 1859
2 8222 1653
2 4865 331
1 852 12
1 1304 87
2 2570 5060
2 1566 4725
3 9349 1336
1 625 24
1 6472 19
1 9103 54
1 1692 99
2 6966 9151
1 2965 60
1 92 53
2 5417 9924
3 9468 7841
1 6138 14
1 7406 54
1 3310 17
2 2971 3191
2 6835 2290
1 6913 1
3 4548 6620
3 4673 6425
1 5768 76
1 6898 88
1 8762 76
2 4300 4081
3 2270 1399
2 8624 4369
1 227 41
1 741 46
2 3602 7156
1 3045 23
2 3648 7857
1 7840 42
2 6030 2126
3 6506 2777
1 4660 98
1 7679 78
1 7111 48
3 9560 1513
3 278 1466
3 3967 9589
3 7729 3236
1 4858 82
2 5650 8360
1 2396 91
3 7614 5915
3 5682 245
1 4336 21
2 3517 605
3 2468 882
3 4927 4849
1 4941 64
3 411 4963
1 4920 52
2 3773 5204
3 7469 2817
1 4476 14
1 3067 33
3 8319 5540
2 1417 4359
3 5981 9285
1 8088 84
3 224 1611
2 2645 4464
2 3425 8236
3 1774 2056
2 6037 7322
2 6896 4055
2 2448 2373
1 5894 55
1 3971 45
2 2935 2606
2 6453 2829
2 1285 1826
3 6729 5250
2 3728 7023
2 9895 9411
2 7263 2659
1 4348 0
3 1583 62
2 7223 4759
1 8022 98
2 976 497
3 5064 1781
2 3614 4861
1 3827 3
1 6760 47
1 6038 13
3 2785 8749
3 781 6683
3 8918 3905
1 6187 75
2 39 9731
3 2435 1146
3 303 4759
3 9773 4214
2 8970 8862
3 7577 8727
3 8842 1511
2 1564 8644
3 4348 7561
3 8241 737
3 6179 7127
1 9933 13
1 8894 28
1 4956 3
1 329 70
2 7472 8885
1 4342 19
2 1868 9290
2 3298 9989
3 8632 4581
2 9072 760
3 5595 5373
3 6910 6553
1 1138 87
1 4790 79
2 532 2902
2 1111 6373
3 9552 4592
1 2019 35
1 6196 79
1 4580 12
3 8224 3889
2 2995 7151
3 334 2838
3 3660 1517
2 4646 8401
2 869 9511
2 4818 9062
3 4407 5697
3 337 3328
3 847 2692
2 8468 915
2 7813 262
1 8429 61
3 5118 606
1 5701 52
3 2640 6120
1 262 51
2 5806 1695
2 749 2031
1 3785 61
1 9723 21
1 260 70
2 869 1921
3 7205 7039
1 5043 61
2 6718 1634
3 5185 6737
3 5416 2543
3 1344 9643
1 8135 98
1 4930 96
3 4462 2948
3 6640 3816
3 9412 7373
1 827 88
1 6835 68
3 5219 9739
3 9958 5155
1 7011 42
2 3910 3448
1 8095 53
1 8846 45
3 5997 6149
3 4220 1913
2 5834 4701
3 6441 8821
2 8682 4040
1 6332 59
3 5531 9443
3 3045 3352
2 1466 7658
3 5464 3703
2 2409 6051
2 5873 6622
1 178 9
3 5383 5248
1 5647 10
3 1578 1588
2 6050 3471
3 3372 2867
3 492 4332
1 7391 59
3 689 8555
2 1219 4427
1 7677 59
3 802 2871
1 71 16
2 9470 9410
2 2524 5460
2 1371 5183
2 9922 2026
3 6130 1038
2 2392 8078
3 4704 9296
1 3632 89
1 3935 81
2 3421 6873
1 4699 87
2 1543 1570
1 6989 19
3 3763 2862
2 1989 8991
3 9 1383
3 6583 2438
3 3936 8779
1 8109 27
1 2238 37
2 4732 2968
2 9684 862
3 6447 3434
3 4744 3548
2 1419 5537
2 2778 5545
2 8567 8480
3 4 8767
3 8043 3894
1 9659 42
1 5633 15
2 4334 7498
2 6322 296
3 1249 1392
1 1642 88
3 8519 1939
2 5736 6858
1 2657 37
2 7470 1255
3 5114 3798
1 3582 37
2 2280 8398
3 6384 1071
1 3603 72
3 1358 4059
3 682 8930
2 9199 1017
2 2547 54
3 4661 3875
1 6239 67
2 6109 4378
1 8734 63
1 5361 66
3 3866 3313
2 2656 1022
2 607 1704
3 497 7254
1 19 94
2 7202 813
3 8415 7833
1 6858 24
1 5952 50
2 2674 6123
2 7568 9988
3 7485 8996
1 7114 11
2 7068 6450
1 2918 91
1 2533 68
3 7272 8364
3 9516 8140
3 6136 6990
3 9413 9663
2 5730 3583
1 4690 63
2 1419 5230
3 6477 8649
1 8254 39
2 9956 9060
3 5584 6331
1 618 95
2 9148 8334
1 6004 55
1 2472 37
3 4308 4243
1 15 23
1 5563 41
1 1103 13
2 6329 9935
1 3495 45
1 3895 24
2 144 6413
2 6303 5320
3 8477 3758
2 585 4417
3 111 9940
2 1218 2634
3 973 8947
2 3067 1627
3 572 4272
3 4408 7949
1 4036 92
2 3863 746
2 1382 9223
3 8729 6159
3 6669 6270
2 6622 7487
2 5062 8460
2 9834 7878
3 4541 8450
2 1117 9209
1 5910 60
2 4266 2567
3 8894 3948
2 7279 9028
1 2145 79
2 9172 5022
2 7250 83
1 6021 72
3 9275 809
2 8549 8277
3 2122 5937
3 3787 6554
2 2549 5447
2 6885 9077
2 1027 5508
1 5364 42
1 868 44
2 6510 8905
1 3451 99
2 7892 6728
3 1543 5201
3 3899 5339
1 1052 67
1 2909 36
3 5586 2150
2 1882 6292
1 1140 99
2 952 3897
3 8620 48
3 9800 4291
2 2904 2186
3 8296 6084
1 4004 93
3 339 2592
2 9512 8177
3 7840 58
3 3552 9609
3 7543 560
2 439 5531
2 7866 5330
1 520 71
1 3490 26
3 8772 5826
1 2860 54
1 9701 8
1 4682 11
1 6328 57
3 3391 3664
2 5872 4103
1 1046 52
1 5562 23
1 8683 79
2 4719 5893
1 1192 59
1 6122 92
3 3453 367
2 3323 1525
3 2802 1267
3 2840 3491
3 8408 4595
2 9306 2518
2 1141 5797
2 5855 515
2 2747 7926
2 2155 7918
1 6995 88
3 4889 7397
1 8791 61
3 9746 3037
1 1571 84
1 6540 42
1 1142 95
3 4066 449
1 8924 31
1 6272 91
2 4812 5289
1 7690 97
1 5934 59
1 9265 39
3 9111 6220
2 2027 3714
2 7461 4109
1 8804 89
1 5153 33
3 6455 9400
3 393 563
2 4758 8360
1 8737 66
3 2125 511
3 3472 5973
1 6939 62
3 2508 5459
3 3346 4149
2 4632 934
3 9112 3740
2 1645 4132
3 3115 5241
2 7465 5407
2 652 3884
3 5127 7355
1 4713 19
2 6579 2477
2 1445 5822
2 7189 6805
2 140 2268
1 3418 42
1 4360 56
2 5734 843
1 5193 28
3 4587 2972
2 4768 8792
2 2948 1722
1 3383 38
1 9865 80
2 7557 3198
2 2719 2040
3 4717 148
3 1956 5881
3 953 8962
3 3833 3548
2 4067 4667
1 328 22
1 5827 1
2 4507 3037
1 8524 14
3 6439 3312
3 6979 4380
2 4545 2687
1 230 4
3 1911 3823
3 7488 4242
3 8208 4864
1 4774 48
2 8959 9023
1 7023 74
2 8540 680
2 7849 7659
2 7305 2203
1 5143 40
2 9643 9770
1 8071 90
1 5926 5
3 4587 8816
1 9586 75
2 8850 8101
1 2845 15
3 645 840
2 7105 8144
1 6598 3
2 8094 6779
1 7249 5
2 3663 8727
2 4783 9665
1 5401 18
2 1430 1890
1 9831 81
2 6262 153
2 9851 3609
1 936 94
2 1998 658
2 8122 8063
3 7854 8077
2 9401 2859
3 2467 3277
1 2922 6
2 8598 4092
1 3999 32
3 5060 6556
3 5030 8550
3 4840 548
1 837 27
1 293 35
3 6323 2275
1 6831 21
3 8665 4400
3 4597 9349
1 4880 84
2 9277 7641
1 7109 76
3 3890 3861
3 6311 5288
3 6795 2975
2 1706 9297
1 8872 23
1 5905 21
3 5330 9882
1 4483 28
2 3481 9194
2 5640 7671
3 2701 7912
2 308 4222
2 2936 7368
2 8438 9074
3 2567 8549
3 1436 9070
2 1057 751
1 1071 25
3 7928 4812
3 3470 6803
1 3817 84
2 9160 6163
3 5574 5450
3 1314 3888
2 9999 2806
2 5306 4241
1 8128 97
1 4617 18
1 2035 9
2 9995 9422
2 3601 3806
3 1471 9317
3 3562 1242
3 9372 2556
1 3423 55
3 7687 4211
1 1243 39
1 5711 93
2 3427 3240
3 9171 9586
2 1718 3187
1 5303 66
3 4682 4570
2 4694 3941
2 4946 8196
3 8002 2235
1 4234 50
2 6949 7619
3 3920 7398
3 3195 6568
2 1892 4637
3 747 4755
2 8918 9436
1 2841 29
1 1289 49
1 4876 22
1 6547 57
1 7593 52
3 3930 8650
2 4247 1844
1 5953 48
2 3589 834
1 2093 36
1 725 53
3 4363 7433
2 4220 1307
3 6311 6617
1 8802 78
3 1066 3751
2 6001 7997
1 3109 3
1 3723 95
1 3849 89
3 7571 5174
2 8382 5888
3 8266 108
3 7930 2770
3 9024 2649
2 8496 66
1 7023 16
1 5617 81
2 2985 9917
1 4983 73
3 6264 4728
3 6738 3109
3 7349 7727
1 3343 13
3 1447 1032
2 6152 9527
3 8256 6144
3 4707 9077
1 4565 54
1 7569 37
3 6190 1250
3 7218 4339
2 4134 1687
3 7509 952
1 6165 53
3 8798 4902
1 6185 7
3 1635 567
3 5535 6573
2 9351 9611
2 6676 2152
2 5080 9369
2 6593 9855
2 2184 7363
2 9783 7368
2 8412 2518
1 4713 67
2 867 4511
3 594 6397
2 8734 2099
2 1859 8774
2 6233 205
2 1297 3150
1 2395 99
3 8455 1467
2 7611 9879
3 1668 2798
3 1585 17
2 5716 610
3 2772 5695
1 7281 89
2 4607 137
3 5497 7786
3 9888 8537
3 7994 6991
1 5603 67
3 1458 2620
3 2325 4204
2 4053 6272
1 8753 29
3 8752 1185
1 8923 51
3 6004 7639
3 7409 7527
2 4146 5520
3 8702 5339
3 9488 6797
2 3072 5473
2 6671 9525
3 3584 8054
1 4405 39
2 6352 3609
3 3000 5964
3 3786 3372
3 3108 3869
2 5772 2571
3 3037 8410
1 1131 73
3 9714 4504
2 6425 8087
2 4882 4278
2 4524 629
2 2660 9981
3 4786 118
2 4439 3225
1 445 62
2 2825 4737
2 6484 4010
3 1966 75
2 6973 6499
1 5521 37
3 5307 8607
2 7837 1266
2 2681 6052
2 897 490
1 4026 80
2 7635 5628
1 6190 1
1 1174 49
2 2401 3753
1 4934 42
1 6017 61
3 5561 5985
2 9341 5017
2 9589 5913
2 3062 8893
1 2411 33
3 8142 6281
3 2059 6930
3 6050 5683
2 9243 625
1 9441 66
2 9698 4298
1 4316 94
1 4523 45
3 6439 2640
1 1060 81
2 457 9014
1 7133 42
1 6685 55
1 6987 73
1 5142 33
3 6389 8931
1 3268 32
3 9341 2174
1 8986 12
3 4378 4246
3 574 4702
1 4065 96
3 6102 2252
3 7541 9877
2 5956 7810
2 3108 551
3 4558 4083
3 2349 9775
1 1011 65
1 4644 25
2 606 4842
1 5988 2
1 7131 22
2 3067 4236
2 8329 192
1 8893 74
2 8952 4208
1 9994 55
1 1671 33
2 3976 5998
1 4304 61
2 1602 2509
2 4386 5731
2 5772 5149
2 7035 9829
2 2460 9004
3 8434 4307
3 1195 5162
1 4966 76
1 8484 1
1 1051 94
1 1365 80
1 6654 56
2 2627 2146
3 5685 5533
1 1732 33
1 277 81
3 2589 323
1 9452 50
2 2538 3853
1 6094 22
3 62 4728
3 7809 1236
2 7639 215
3 8970 5899
1 2275 28
1 2967 42
3 7463 5606
1 792 43
2 2225 4394
1 9703 78
2 3721 5629
3 5300 3437
1 2330 4
3 6056 6397
2 4390 6525
3 7068 3167
2 8874 629
3 1002 424
1 6155 81
1 668 65
2 297 6851
1 3182 6
1 784 52
3 2765 4162
3 4276 4904
2 6970 1971
2 2682 7196
1 8020 45
3 7170 1730
2 1087 5295
3 571 5591
1 1454 34
2 584 3554
3 2911 6319
1 6391 34
2 6882 267
3 1648 2948
2 3393 6946
3 1914 4115
2 9435 1554
2 6437 8476
2 6642 511
3 5349 7446
3 2163 6708
2 9490 8342
3 8072 1576
1 1352 75
3 2723 9319
3 1370 1233
2 5395 667
2 7419 3455
2 5033 97
1 1905 95
3 3912 3959
3 7799 9800
3 8630 4223
3 9728 9198
1 1444 25
3 7468 9642
1 7227 76
1 7664 38
3 8829 3838
1 7510 75
2 9321 6797
3 8173 4595
2 5366 9576
3 487 5656
2 1533 2133
2 5546 5952
2 7143 1229
2 5758 2219
1 3340 27
3 6345 4575
1 6874 6
2 4580 8419
1 6657 51
1 4192 45
3 4438 8507
3 6554 404
1 8118 9
3 7806 9656
1 4697 7
1 7740 46
3 9622 486
1 7645 93
3 6911 68
3 1956 7014
1 1935 55
3 5488 4356
2 624 9018
2 3339 6823
1 403 24
3 3310 7528
3 6568 7150
2 2777 4943
1 7403 2
2 8517 161
3 6605 2816
1 2702 49
1 3673 98
3 6498 4969
3 3401 5946
1 5236 37
3 5054 2174
3 6455 4950
1 3646 72
2 2159 7221
2 8409 177
1 4821 61
2 7223 8977
3 7352 1827
1 8023 3
3 4186 9364
1 7825 94
3 2505 7223
3 4709 6496
3 5117 5006
3 5686 3414
1 1178 69
3 3461 5802
1 3179 81
1 9505 22
2 110 1642
3 2650 9588
1 5928 63
3 7028 3152
2 1747 8268
1 23 86
1 6846 55
3 6702 2834
3 225 2315
2 1926 9138
2 8853 9247
2 1495 1896
3 4905 5612
3 1890 8991
2 5369 737
1 5713 53
2 2104 9283
3 2581 5984
3 5211 2561
3 993 4486
1 6326 83
3 1815 1185
3 8986 2442
1 8900 98
3 3364 9699
1 4347 95
2 1380 2007
1 222 37
1 3533 29
1 3274 87
2 4135 4077
3 728 2243
1 8790 67
2 2372 2179
1 860 64
1 1415 94
3 8352 3668
1 7746 42
3 2918 3039
3 4400 9826
3 6720 312
1 7283 81
1 4594 28
1 535 67
1 4088 37
3 8006 4540
1 177 28
3 3611 6886
3 5180 6155
2 5601 555
1 1470 14
3 3857 5060
2 441 9688
3 957 2655
1 2628 2
3 942 2649
3 4169 5630
3 1064 9240
2 2419 771
3 461 6371
3 1031 5885
3 5561 9741
3 3832 6534
3 8709 3842
1 4964 66
1 5589 20
2 8963 8955
2 1852 6370
2 1627 8788
2 3908 5600
3 6743 6631
2 9555 8543
3 7427 2374
1 526 36
2 7902 9053
3 5463 7073
3 9320 6036
3 5158 4239
2 6587 5865
2 8787 9772
2 7358 2866
3 8165 2421
3 5064 6199
2 8497 7535
3 5771 1789
2 6889 7251
2 5496 2922
1 7668 57
1 9136 39
3 2410 6156
2 7080 9865
1 6029 82
2 7277 3092
3 2196 1588
3 4549 7358
1 1961 53
1 8955 82
2 1648 5503
1 9102 2
2 422 1252
2 3865 4683
2 6526 5765
1 5166 5
1 4510 84
1 6959 1
3 7707 4793
2 966 5576
1 666 45
1 6176 7
2 8438 7098
2 5276 963
3 5625 7488
2 6707 9093
2 880 8329
3 6640 2730
2 2462 6788
2 8882 7753
3 7746 1250
3 2113 5357
2 5321 147
3 6132 5422
1 659 24
2 9234 4104
3 6236 4983
2 4826 7975
1 7192 54
2 8124 5669
2 5921 3415
2 7291 5527
2 8986 7199
2 4130 3330
1 3209 35
1 8613 80
2 9218 423
3 2936 1600
3 5736 3854
3 1675 8329
3 5366 601
3 6659 4244
1 3680 60
3 9160 3710
2 7729 3945
1 3668 46
1 3294 19
1 7303 27
3 9010 1069
1 762 79
3 2418 4460
1 9108 21
1 2579 51
2 9932 6290
1 2907 88
3 8303 6768
1 216 2
1 8968 77
2 51 1877
1 6478 29
1 4762 88
2 8700 5246
1 3920 2
3 5237 8080
3 5181 4720
3 5420 3022
1 383 35
3 2897 3001
1 452 90
3 8153 233
3 4057 2873
3 4420 1572
1 6377 53
2 3569 8515
1 1402 25
1 4500 4
3 5651 7953
2 5388 7201
2 7991 2191
3 8823 6695
3 5761 751
2 7576 5171
1 2764 34
3 6195 3696
2 5833 7574
2 191 5778
3 3921 7780
3 1175 9519
1 1988 29
1 5172 38
3 33 1148
2 5498 8723
2 8887 9709
2 1906 2255
1 3589 85
2 2313 4630
1 8530 8
1 894 4
2 5606 3858
3 2698 1296
3 6484 7680
1 1118 71
2 3431 8416
3 9616 321
3 9497 3759
1 5758 2
1 3516 37
1 164 3
1 2408 87
3 8685 3490
3 7516 9973
2 7494 7344
1 7645 45
2 3658 6742
2 7025 2590
3 4831 5893
1 603 65
1 7516 2
1 729 14
3 5285 1061
2 6554 8576
1 1040 49
3 1276 1318
2 8169 4976
2 5382 8352
2 2706 3183
2 6099 448
2 3975 5050
3 685 9417
3 8187 4701
3 9178 1254
2 6493 6755
1 1283 2
1 2617 38
2 6868 4284
1 9737 34
2 4045 9439
1 4328 88
3 6270 449
1 6666 75
2 5094 4164
2 1787 7008
2 7253 4511
2 4037 6501
2 2147 3369
3 4961 4055
1 6552 56
2 3753 6040
3 7950 8661
2 1563 5636
2 6228 7081
3 8498 5220
2 7522 2472
2 928 2860
3 3236 1359
1 8717 73
1 8002 52
3 70 7380
2 2851 5329
3 6081 3243
2 7946 5822
3 326 671
1 7882 12
3 6315 5472
1 2141 64
2 5887 8532
3 2763 5584
1 38 40
1 8859 58
1 7574 36
1 4432 1
2 2348 5558
2 5365 5271
1 3609 53
1 9316 1
3 5260 3239
2 1284 2353
2 7288 2793
3 670 6951
3 5733 9839
3 389 741
3 867 9440
2 2014 4805
3 7705 2010
2 5219 1211
2 7791 2822
1 4633 94
1 5803 81
3 4273 4766
2 1468 498
3 9598 886
3 2960 1752
3 5528 118
1 4087 69
2 4548 9393
1 8593 25
2 3094 2429
2 866 4362
1 2561 30
1 9201 97
1 8496 2
3 3449 5362
2 3686 7242
1 1090 78
1 1312 28
2 3093 8236
3 526 7682
3 4767 8547
2 6752 6329
3 3502 1626
3 7101 6981
2 1586 429
3 7822 466
1 2414 78
2 3757 4024
3 6380 7116
2 8889 3993
2 178 5111
2 5829 1863
2 6466 1716
1 75 55
3 9400 402
3 606 4575
3 9052 1453
2 809 1561
3 3128 4292
2 3683 3180
3 8270 9710
1 1041 3
1 2948 18
2 4659 4615
2 5431 4015
3 6631 4620
3 8296 3671
1 9445 55
3 5791 311
2 3193 345
3 4587 8615
1 8893 42
2 8514 3588
3 1300 4598
1 3356 1
1 8613 56
1 1834 37
3 7623 9512
1 4505 67
2 9205 4846
1 9107 25
2 203 9579
2 6974 8092
3 2100 9391
2 1841 8644
2 1947 6252
2 6673 6789
3 1421 763
3 3352 7030
2 9241 2587
3 1827 612
3 3027 7166
3 6949 4140
3 4458 6239
3 2916 4431
1 394 1
3 2898 5754
1 7118 49
1 4858 12
3 1030 6117
3 2545 7944
2 6195 7322
1 4560 22
1 5687 41
3 7803 4347
3 3507 2100
3 1814 1349
3 6909 9750
1 4933 17
1 9779 55
1 1018 84
1 9336 71
2 329 8708
1 7000 24
3 2160 7251
3 8329 7109
2 7227 8922
2 1878 5830
3 54 1299
3 5106 6007
3 2626 8891
3 4442 6914
3 3579 7243
1 2904 88
2 7230 8878
3 9117 3558
2 5808 784
1 9132 94
1 6720 34
1 2578 85
3 8684 3149
3 4221 3942
2 9044 3872
3 2575 3560
3 5554 790
3 8487 6258
3 8529 2065
3 7493 5911
2 8638 7546
2 1081 3783
3 9531 2466
3 3222 6686
3 3827 2082
2 8026 4656
2 8944 6561
1 3601 90
1 3542 42
1 6082 82
3 4784 6057
1 168 1
3 5142 3019
3 83 2593
1 3704 15
1 9342 20
2 7085 6092
1 5001 89
2 9304 5976
1 3123 82
1 6119 76
2 1163 2095
3 1936 3588
1 2804 72
3 1448 5338
3 3452 6110
2 2815 3194
2 2386 6435
2 9708 2090
1 5234 3
1 6652 19
2 3291 6615
1 1477 2
3 4734 3723
1 9888 55
3 3501 4974
1 81 45
3 4482 6526
3 551 6233
2 2596 6836
3 8602 5755
3 7002 5398
3 7495 9252
1 6011 75
3 2031 8541
2 4174 8393
2 6075 4339
2 3872 8820
1 5265 3
2 4425 4670
3 2970 3271
1 4854 66
2 1226 4119
2 387 5694
2 3270 4076
1 1798 74
1 1869 51
3 569 4547
2 611 9002
1 3365 84
2 6347 2747
2 7915 9713
3 1232 7291
3 3800 7677
2 353 947
2 1798 4973
3 1636 2024
2 2163 8945
3 7862 9555
1 6925 34
3 1725 5490
1 5920 37
3 3422 987
3 9876 4786
2 2023 5139
2 4598 6936
2 1774 4923
1 3102 72
2 2023 7651
3 6126 3286
1 1296 53
2 3929 8799
3 269 8572
3 3898 8447
1 4084 55
3 160 1419
3 88 3193
3 2040 2817
3 9287 1191
2 2441 7316
1 76 37
3 2524 1250
1 9416 64
3 8592 1768
2 8257 9675
3 3059 9835
3 1149 9922
2 514 8313
1 6337 14
1 3155 18
1 2294 59
1 3690 62
1 1683 63
3 6136 5013
3 6107 9621
2 2899 9032
3 7462 180
1 2858 67
1 3419 42
1 1287 8
1 5258 41
3 2896 4104
2 9599 1419
2 524 3906
2 3216 13
1 9286 34
1 5479 86
1 4072 12
3 4804 2190
1 4129 44
2 8078 5291
3 5392 4538
1 8344 62
2 2802 1012
1 2131 57
2 8983 2514
1 9046 89
2 5729 4665
2 5765 5820
1 9353 58
2 2439 2142
1 7660 59
2 4936 2947
2 2830 2101
2 982 2710
2 9145 1692
2 9275 7134
3 2481 9214
3 3033 4978
3 5775 7489
2 6367 9927
1 9599 0
2 5372 3322
2 8984 2504
1 9032 6
3 8809 8981
2 2876 8256
1 8105 93
3 729 120
1 1214 81
3 1651 8613
2 813 7213
1 2755 59
3 2557 7919
2 3354 1525
1 3662 59
3 8410 9560
2 7093 2206
1 7575 93
3 6920 267
2 9986 8270
2 9330 5434
2 3413 9293
2 817 1849
3 7076 1554
2 6819 8414
1 2122 93
3 5225 268
2 1994 7961
2 2531 1232
3 5314 7569
2 3061 6898
1 2629 19
1 1573 14
1 8780 79
1 6448 68
2 6143 5969
2 8429 7545
3 9271 9538
2 3047 2069
1 1203 40
3 2104 3147
2 6200 1166
3 5941 9432
1 5648 82
3 9730 5632
2 7638 8126
2 8720 2906
3 70 2177
